yr_wk,user_id,new_segment_tag
2019-23,5cf4fa8751e9180018d8267d,New
2019-23,5bddb9be8339390018d0c45f,New
2019-23,5b72cd11d340b0000fc9d24e,New
2019-23,5c2ef5fd865eae001a2e821c,New
2019-23,5cc425723a90c700187dd77a,New
2019-23,5c15118ef844530019472832,New
2019-23,5b8153c1785c14001079947f,New
2019-23,5c7ce86f2c11830019061127,New
2019-23,5cdd477f596a770018461318,New
2019-23,5bd598f10f0ee0001830dc38,New
2019-23,5cbabee9a21e370018eeca73,New
2019-23,5be079743a59800018c9f466,New
2019-23,5bd37050081a8e00193fe62b,New
2019-23,5cfbd49d1331bc0018f0b953,New
2019-23,5b8c4493581539000f7bc6d7,New
2019-23,5cfa9cb1c47955001824cc4a,New
2019-23,5b88105cf7f14d00109ac5c7,New
2019-23,5cceabf69f14060019f6cb3f,New
2019-23,5cc16e43a8c6c40018ac4e86,New
2019-23,5ceadf712b8f5100180e5723,New
2019-23,5c5c852152029f0019f4c974,New
2019-23,5cc433063a90c700187ddc1f,New
2019-23,5cf3fdb13e36870019347045,New
2019-23,5ceec6d947041d0019008d78,New
2019-23,5ccad0b50974130018997938,New
2019-23,5b79c8df9910d6000f53823b,New
2019-23,5c608b6f052ba70018319941,New
2019-23,5cfc445e235d04001887a833,New
2019-23,5cfb982ec479550018251825,New
2019-23,5cf3dedb0b5044001c8daf44,New
2019-23,5ce94b6539d15200191cef8b,New
2019-23,5c9829272e439a001811703d,New
2019-23,5ccf5b9f6e27a6001822ab16,New
2019-23,5c3ba5d5c05d9d001843729c,New
2019-23,5cf784c4a29d41001aa76d41,New
2019-23,5cf713110b4bb30019bfd3b3,New
2019-23,5b213653ba9a31000f5abb1b,New
2019-23,5b453a701df540000fa33bbb,New
2019-23,5b5ed033a8ebb100109651ad,New
2019-23,5cf96a3d7a6e10001929f04c,New
2019-23,5ce9170aa0a4090018c9907d,New
2019-23,5ce29f2e9bfb160018f6018e,New
2019-23,5cec09241578ab001979f6b9,New
2019-23,5c90e6bfbc42fe0018c9c55e,New
2019-23,5cf6bbeb3881100018f5b885,New
2019-23,5cf1af467733de00184e0387,New
2019-23,5cfd66000e1256001aba1814,New
2019-23,5cfab10d7d47c0001915151b,New
2019-23,5cf980747d47c0001914ce2b,New
2019-23,5cf28e825728ca0019b35028,New
2019-23,5c04a368c92bf50018c7681a,New
2019-23,5cf6d5d449bee70018f91463,New
2019-23,5cf02a3524473a0019ce9f21,New
2019-23,5cf8e9ab0450b6001915cd3f,New
2019-23,5bd8014e6ed0ff0018476f38,New
2019-23,5b44f1180a41c7001149aeeb,New
2019-23,5ce5adaa9869f900182dcfa3,New
2019-23,5c09491c0b0d83001942abc1,New
2019-23,5c0e6145ada79b0019bf5554,New
2019-23,5c8c1ab0d2de360018781142,New
2019-23,5cf59bdc6e0752001aa84768,New
2019-23,5cd895e7d5158f00180cbf1b,New
2019-23,5cf24cf8adb9090019003349,New
2019-23,5bf40ed94559770019e4eb9f,New
2019-23,5cdb4b3cff1d5e0019bf5c7c,New
2019-23,5b4a0e9809a58b000f9bf5f3,New
2019-23,5cf48e4289a2520018d51b78,New
2019-23,5ce2aa59185cae00192fbb4f,New
2019-23,5cf7e934d10b7d001a7bb022,New
2019-23,5baf9176763744000f40a743,New
2019-23,5b746ba3c88e6c0010477097,New
2019-23,5cfcbccccd760a0018457e18,New
2019-23,5cf02123c7ea500019d5cd61,New
2019-23,5c3ebf9d560def0018b0f243,New
2019-23,5b7b071ea45a1a000f27b5fb,New
2019-23,5cf521b665cf610018e85035,New
2019-23,5c770dfc8ba250001981eb18,New
2019-23,5c882bb9bb76920018ff6146,New
2019-23,5cf57225e2bc400018f08d38,New
2019-23,5cd1dcfd514a5a001835e51a,New
2019-23,5bdaf104bc98ae001901762e,New
2019-23,5cfa848400e97e001990123d,New
2019-23,5cfc00595f7b4600182c3f78,New
2019-23,5b1b6116ae5eda000f0f4718,New
2019-23,5cfa91c7e942d300192d099d,New
2019-23,5cf991f2a29d41001aa7efa7,New
2019-23,5cf656a03dcc630019a34064,New
2019-23,5c4bd19e8fe08200194d24cf,New
2019-23,5cedfd48d70c410019786b34,New
2019-23,5c545f687ccf6c0019bde489,New
2019-23,5cf7b1521d3498001813fa61,New
2019-23,5cf9cedc7a6e1000192a0483,New
2019-23,5cf1bad95728ca0019b31496,New
2019-23,5bf0407495639a0018921057,New
2019-23,5cf9a2e97a6e10001929fcdb,New
2019-23,5cfa7ae2f87e660018ad4998,New
2019-23,5cfd12323d17a6001812d494,New
2019-23,5be069411aabd10018a6da68,New
2019-23,5cfa00ee0b4bb30019c07246,New
2019-23,5cf13b18b1c6f400181c9750,New
2019-23,5c5789a1f736ef0018971d74,New
2019-23,5b40a079a79cbb000fb4e1fe,New
2019-23,5cfcc1da0d7f530019ff391a,New
2019-23,5cfd01356ee483001874912f,New
2019-23,5cf523e83d55cf001813ac24,New
2019-23,5b6113ca69a35a0010259e15,New
2019-23,5cf902ccd10b7d001a7bee85,New
2019-23,5cf33a696aa8ce00184a2d5a,New
2019-23,5cf6b1bf3881100018f5b388,New
2019-23,5cf7398a9f935e0018119e62,New
2019-23,5cf25583c57b85001810e996,New
2019-23,5a0c439c95babc000f52aa4c,New
2019-23,5cc4232d76fdb200195d6e7a,New
2019-23,5cf3bc02ff98ec00193e9768,New
2019-23,5cf7eaa11d3498001814082d,New
2019-23,5bf1c06ab5074b001938e936,New
2019-23,5a1727665c4ecc000fbbc4f3,New
2019-23,5cf654e43dcc630019a33fb7,New
2019-23,5cfbe4c1e942d300192d8a3d,New
2019-23,5b63f7f2b5ce990010df574b,New
2019-23,5cf50d5f664d400018d9b276,New
2019-23,5cf75aeaf87e660018ac961d,New
2019-23,5c5e1c1152029f0019f5289c,New
2019-23,5c6a80949329640018dca276,New
2019-23,5b4855b2d7e1500010474d11,New
2019-23,5bafe7eb4f0009000f420765,New
2019-23,5cf159e46c696400185c539e,New
2019-23,5abc7be7e0d3650010398792,New
2019-23,5cf43be790ac60001899a466,New
2019-23,5ce558f6a111010018253637,New
2019-23,5cfb4fe93d797d0019775d81,New
2019-23,5be87c108b09b80018047884,New
2019-23,5cfbffcfd469c50019a05d84,New
2019-23,5cfbe1177a6e1000192aa05e,New
2019-23,5cfabebdf87e660018ad627e,New
2019-23,5cfc00e965b36e001850546c,New
2019-23,5cdac13613f036001829af8d,New
2019-23,5bd452252b64c000197d9824,New
2019-23,5a3c9fcec152ec000f92bb9e,New
2019-23,5cf93d1c00e97e00198fbf1b,New
2019-23,5ad067266c9b3600100c4ec1,New
2019-23,5baba28addf12d000fe91c04,New
2019-23,5cfa193bc47955001824a54c,New
2019-23,5cf9610d7a6e10001929ec83,New
2019-23,5cf989ab7a6e10001929f866,New
2019-23,5c8ff5664c32e40018d75569,New
2019-23,5cf7da63a29d41001aa77e37,New
2019-23,5b75d894e94443000f116028,New
2019-23,5ce450b31848970018b17a4a,New
2019-23,5cfb806ee942d300192d4b3a,New
2019-23,5c65b536b42fe20018ccd863,New
2019-23,5c1e9974f957d300184cdc8b,New
2019-23,5b7dc3e17b24db00114796fe,New
2019-23,5c265bf2a1ef0e001859a128,New
2019-23,5cfb7414c479550018250b63,New
2019-23,5c1619730e49ff0019ad6537,New
2019-23,5cf84697ee1c4d00189e2c27,New
2019-23,5b5491e7cb7f35000f1aee40,New
2019-23,5cf64f07337ee60018a7948e,New
2019-23,5cf87eb10b4bb30019c01965,New
2019-23,5bdff8e5bdae0b0018a4a443,New
2019-23,5cdebb79531c2a00185cd175,New
2019-23,5ceff9b277e0da0019e31869,New
2019-23,5cfa625e00e97e001990051c,New
2019-23,5cdbd16fa10863001898ed38,New
2019-23,5b58df0c8d21ea000f00a91d,New
2019-23,5cc2d7382481a90018d8caad,New
2019-23,5bb3ce02a35705000f3f8286,New
2019-23,5b4c233d54341d0010d0a419,New
2019-23,5cf9559bee1c4d00189e668b,New
2019-23,5cf4f40651e9180018d82248,New
2019-23,5cf6b9ee72c18300186cda1a,New
2019-23,5c753806dfa4140018382f89,New
2019-23,5bb14b7874488600105a2454,New
2019-23,5cf5cccf3dcc630019a3134a,New
2019-23,5cfa89b4e942d300192d06a4,New
2019-23,5b945407008668000f9dc717,New
2019-23,5ca1be8598a1160018f0f977,New
2019-23,5c427cd90e4a600018935367,New
2019-23,5cf7d0759f935e001811b52e,New
2019-23,5cf85e9bf87e660018acc9b3,New
2019-23,5cf83a96d10b7d001a7bcc37,New
2019-23,5cb8ddda0d9c5d001955f960,New
2019-23,5ce5615fb2b3eb0019bae055,New
2019-23,5cf69a108990230018683487,New
2019-23,5c4c69c15f5cd400191f4eb4,New
2019-23,5b73570bf6ebd0000f35cf7c,New
2019-23,5cd0b2188817910019f9384f,New
2019-23,5cf8e7790b4bb30019c02b35,New
2019-23,5b2b73a6050e53001020f9c6,New
2019-23,5ccc84b1aef6a20018f7dc69,New
2019-23,5c7e4247c6cda9001926f24a,New
2019-23,5cfa53b900e97e00198fff30,New
2019-23,5cfbe638609cd700182b8459,New
2019-23,5cf4454999bd99001b05fa3f,New
2019-23,5cf4afc3375ed700194acb24,New
2019-23,5b74ca5422ec540010f5823d,New
2019-23,5cfc356a235d040018879f91,New
2019-23,5a3e0db9922900000f20efe8,New
2019-23,5cf529b34e5b79001884f27a,New
2019-23,5cf90eeec479550018246a58,New
2019-23,5cfa57e99f935e001812533b,New
2019-23,5cafb81e138001001913442a,New
2019-23,5cfb9faf3d797d0019777973,New
2019-23,5b707502e0f6c400102ae157,New
2019-23,5ab1ea680a00120010ebd32a,New
2019-23,5cfa7f7ca29d41001aa824ae,New
2019-23,5b7626875896ac000f1842ca,New
2019-23,5cbb201791d6e000199c876e,New
2019-23,5cf805109f935e001811c1af,New
2019-23,5cfd17a923df32001913da66,New
2019-23,5cccaa2493056d0018298251,New
2019-23,5cf789c39f935e001811a74e,New
2019-23,5cfbc4bb609cd700182b713f,New
2019-23,5bca4d04cbd54d001810e61b,New
2019-23,5cfae3002def180019fb668d,New
2019-23,5cef3abe0edb670018805b7a,New
2019-23,5cbe051352095e0018e08889,New
2019-23,5cf9061c7a6e10001929cf5b,New
2019-23,5c0e543bd06b180018c80385,New
2019-23,5b2484c9c5c09600102edc10,New
2019-23,5bd3416bd282fb00187eef47,New
2019-23,5c657e689069ea0019d21a4e,New
2019-23,5cfa5b367a6e1000192a1d54,New
2019-23,5b7fc7177b24db001147a3d2,New
2019-23,5bccdd60bc16310019a82d94,New
2019-23,5ccc25b272dfb90018568e43,New
2019-23,5ba9656feec0960010a36552,New
2019-23,5c49d9172b007200191bc526,New
